AccerlerometerX,AccerlerometerY,AccerlerometerZ,UtcTicks
0.0462,-0.9953,-0.0847,635740559805016057
0.0462,-0.9953,-0.0847,635740559805210300
0.0126,-0.9999,-0.0091,635740559805418352
0.0126,-0.9999,-0.0091,635740559805612467
-0.0126,-0.9991,0.0413,635740559805806647
-0.0294,-0.9968,0.0749,635740559806012411
-0.0294,-0.9968,0.0749,635740559806206496
-0.0545,-0.9917,0.1167,635740559806410691
-0.0628,-0.9879,0.1417,635740559806612421
-0.0628,-0.9879,0.1417,635740559806809055
-0.0795,-0.9855,0.1500,635740559807013780
-0.0795,-0.9855,0.1500,635740559807204837
-0.1292,-0.9730,0.1911,635740559807409165
-0.1622,-0.9665,0.1989,635740559807613371
-0.1622,-0.9665,0.1989,635740559807804487
-0.1787,-0.9636,0.1988,635740559808007365
-0.2117,-0.9603,0.1819,635740559808209226
-0.2117,-0.9603,0.1819,635740559808413344
-0.2776,-0.9547,0.1070,635740559808605676
-0.2861,-0.9576,0.0325,635740559808807448
-0.2861,-0.9576,0.0325,635740559809011505
-0.2861,-0.9576,-0.0339,635740559809213784
-0.2778,-0.9570,-0.0836,635740559809404735
-0.2778,-0.9570,-0.0836,635740559809609000
-0.2695,-0.9569,-0.1085,635740559809813253
-0.2695,-0.9569,-0.1085,635740559810007502
-0.2451,-0.9624,-0.1170,635740559810208018
-0.2287,-0.9664,-0.1171,635740559810415376
-0.2287,-0.9664,-0.1171,635740559810610163
-0.1958,-0.9714,-0.1340,635740559810814586
-0.1793,-0.9746,-0.1342,635740559811010970
-0.1793,-0.9746,-0.1342,635740559811212435
-0.1711,-0.9761,-0.1342,635740559811416703
-0.1214,-0.9845,-0.1262,635740559811610974
-0.1214,-0.9845,-0.1262,635740559811815099
-0.1214,-0.9845,-0.1262,635740559812009343
-0.1214,-0.9845,-0.1262,635740559812209615
-0.1214,-0.9845,-0.1262,635740559812413939
-0.1048,-0.9893,-0.1013,635740559812608218
-0.1048,-0.9893,-0.1013,635740559812812459
-0.0798,-0.9962,-0.0343,635740559813009639
-0.0714,-0.9974,-0.0007,635740559813213870
-0.0714,-0.9974,-0.0007,635740559813408436
-0.0462,-0.9961,0.0749,635740559813612695
-0.0210,-0.9919,0.1251,635740559813812400
-0.0210,-0.9919,0.1251,635740559814016636
-0.0210,-0.9897,0.1418,635740559814210786
-0.0210,-0.9884,0.1501,635740559814415005
-0.0210,-0.9884,0.1501,635740559814606598
0.0042,-0.9860,0.1668,635740559814810948
0.0042,-0.9860,0.1668,635740559815020815
0.0460,-0.9835,0.1750,635740559815215089
0.0711,-0.9820,0.1749,635740559815409897
0.0711,-0.9820,0.1749,635740559815614269
0.1294,-0.9761,0.1746,635740559815808597
0.1294,-0.9761,0.1746,635740559816012843
0.2451,-0.9635,0.1073,635740559816207083
0.2451,-0.9635,0.1073,635740559816411199
0.2779,-0.9584,0.0657,635740559816612344
0.3022,-0.9524,0.0407,635740559816816587
0.3022,-0.9524,0.0407,635740559817010632
0.3023,-0.9532,0.0076,635740559817214712
0.3180,-0.9457,-0.0668,635740559817411053
0.3180,-0.9457,-0.0668,635740559817615223
0.3175,-0.9411,-0.1161,635740559817815218
0.3169,-0.9354,-0.1571,635740559818009340
0.3169,-0.9354,-0.1571,635740559818213908
0.3085,-0.9337,-0.1817,635740559818412743
0.3083,-0.9322,-0.1898,635740559818606895
0.3083,-0.9322,-0.1898,635740559818811224
0.2924,-0.9372,-0.1901,635740559819015414
0.2924,-0.9372,-0.1901,635740559819209523
0.2603,-0.9465,-0.1907,635740559819410766
0.1953,-0.9634,-0.1835,635740559819615339
0.1953,-0.9634,-0.1835,635740559819809578
0.1214,-0.9845,-0.1262,635740559820017526
0.1214,-0.9845,-0.1262,635740559820211805
0.0882,-0.9943,-0.0595,635740559820411840
0.0714,-0.9971,-0.0259,635740559820614115
0.0714,-0.9971,-0.0259,635740559820806649
0.0462,-0.9986,0.0245,635740559821010773
0.0462,-0.9986,0.0245,635740559821215210
-0.0293,-0.9895,0.1418,635740559821412378
-0.0544,-0.9872,0.1501,635740559821616454
-0.0544,-0.9872,0.1501,635740559821810974
-0.0544,-0.9845,0.1667,635740559822015129
-0.0544,-0.9845,0.1667,635740559822205505
-0.0793,-0.9767,0.1996,635740559822409534
-0.1370,-0.9610,0.2401,635740559822613375
-0.1370,-0.9610,0.2401,635740559822805340
-0.1616,-0.9552,0.2479,635740559823009436
-0.1862,-0.9508,0.2475,635740559823216973
-0.1862,-0.9508,0.2475,635740559823407350
-0.2761,-0.9390,0.2053,635740559823611251
-0.3327,-0.9301,0.1554,635740559823817507
-0.3327,-0.9301,0.1554,635740559824011782
-0.3810,-0.9223,0.0649,635740559824215814
-0.3968,-0.9178,-0.0170,635740559824409824
-0.3968,-0.9178,-0.0170,635740559824614094
-0.4042,-0.9123,-0.0660,635740559824809131
-0.4042,-0.9123,-0.0660,635740559825013248
-0.3723,-0.9187,-0.1316,635740559825207494
-0.3485,-0.9242,-0.1565,635740559825411801
-0.3485,-0.9242,-0.1565,635740559825610430
-0.3404,-0.9257,-0.1647,635740559825813390
-0.3247,-0.9313,-0.1651,635740559826007546
-0.3247,-0.9313,-0.1651,635740559826209998
-0.2035,-0.9617,-0.1834,635740559826414226
-0.1458,-0.9705,-0.1923,635740559826604467
-0.1458,-0.9705,-0.1923,635740559826808448
-0.1458,-0.9705,-0.1923,635740559827012685
-0.1458,-0.9705,-0.1923,635740559827206878
-0.1458,-0.9705,-0.1923,635740559827411127
-0.1458,-0.9705,-0.1923,635740559827615660
-0.1458,-0.9705,-0.1923,635740559827806227
-0.0797,-0.9908,-0.1097,635740559828010313
-0.0797,-0.9908,-0.1097,635740559828214353
-0.0294,-0.9993,0.0245,635740559828414184
-0.0210,-0.9948,0.1001,635740559828608248
-0.0210,-0.9948,0.1001,635740559828812300
-0.0042,-0.9763,0.2163,635740559829022147
0.0042,-0.9745,0.2245,635740559829216348
0.0042,-0.9745,0.2245,635740559829415337
0.0042,-0.9745,0.2245,635740559829609590
0.0042,-0.9745,0.2245,635740559829814211
0.0042,-0.9745,0.2245,635740559830008458
0.0707,-0.9660,0.2488,635740559830212700
0.1534,-0.9565,0.2480,635740559830408638
0.1534,-0.9565,0.2480,635740559830609388
0.2189,-0.9461,0.2389,635740559830813650
0.2189,-0.9461,0.2389,635740559831007758
0.2759,-0.9372,0.2134,635740559831211832
0.3247,-0.9315,0.1637,635740559831415954
0.3724,-0.9189,0.1303,635740559831611223
0.3724,-0.9189,0.1303,635740559831815872
0.3881,-0.9146,0.1137,635740559832010239
0.3962,-0.9138,0.0892,635740559832214487
0.3962,-0.9138,0.0892,635740559832408657
0.4121,-0.9106,0.0320,635740559832613221
0.4121,-0.9106,0.0320,635740559832807361
0.4122,-0.9111,-0.0088,635740559833011502
0.4120,-0.9102,-0.0415,635740559833218364
0.4120,-0.9102,-0.0415,635740559833412955
0.3885,-0.9170,-0.0906,635740559833607158
0.3646,-0.9218,-0.1318,635740559833819054
0.3646,-0.9218,-0.1318,635740559834013252
0.3566,-0.9237,-0.1400,635740559834207407
0.3566,-0.9237,-0.1400,635740559834411697
0.3566,-0.9237,-0.1400,635740559834617136
0.3089,-0.9380,-0.1572,635740559834813053
0.3089,-0.9380,-0.1572,635740559835009068
0.3089,-0.9380,-0.1572,635740559835213148
0.1711,-0.9772,-0.1259,635740559835407187
0.1382,-0.9868,-0.0845,635740559835611256
0.1382,-0.9868,-0.0845,635740559835815503
0.0966,-0.9953,-0.0091,635740559836009648
0.0882,-0.9939,0.0665,635740559836213502
0.0882,-0.9939,0.0665,635740559836407640
0.0628,-0.9840,0.1667,635740559836611653
0.0207,-0.9569,0.2895,635740559836814391
0.0207,-0.9569,0.2895,635740559837008797
-0.0123,-0.9324,0.3611,635740559837212901
-0.0123,-0.9294,0.3689,635740559837403086
-0.0123,-0.9294,0.3689,635740559837607326
-0.0368,-0.9192,0.3922,635740559837811557
-0.1099,-0.9034,0.4145,635740559838011593
-0.1099,-0.9034,0.4145,635740559838215889
-0.1824,-0.8923,0.4129,635740559838414370
-0.2305,-0.8853,0.4038,635740559838608735
-0.2305,-0.8853,0.4038,635740559838818470
-0.2791,-0.8855,0.3714,635740559839009246
-0.2791,-0.8855,0.3714,635740559839213705
-0.3198,-0.8877,0.3312,635740559839408047
-0.3198,-0.8877,0.3312,635740559839612209
-0.3698,-0.8989,0.2350,635740559839806376
-0.3791,-0.9079,0.1787,635740559840011408
-0.3800,-0.9146,0.1382,635740559840215652
-0.3800,-0.9146,0.1382,635740559840409913
-0.3730,-0.9235,0.0895,635740559840614200
-0.3730,-0.9235,0.0895,635740559840804323
-0.3420,-0.9388,0.0405,635740559841008450
-0.2942,-0.9557,0.0076,635740559841217998
-0.2942,-0.9557,0.0076,635740559841412269
-0.2456,-0.9693,-0.0090,635740559841616419
-0.1964,-0.9799,-0.0341,635740559841810642
-0.1964,-0.9799,-0.0341,635740559842014778
-0.1799,-0.9831,-0.0342,635740559842208938
-0.1799,-0.9831,-0.0342,635740559842414742
-0.1799,-0.9831,-0.0342,635740559842608821
-0.1799,-0.9831,-0.0342,635740559842813068
-0.1550,-0.9876,-0.0258,635740559843004692
-0.1550,-0.9876,-0.0258,635740559843208773
-0.0965,-0.9931,0.0664,635740559843413333
-0.0965,-0.9931,0.0664,635740559843613212
-0.0713,-0.9896,0.1251,635740559843806035
-0.0543,-0.9800,0.1915,635740559844010370
-0.0543,-0.9800,0.1915,635740559844214635
-0.0541,-0.9670,0.2489,635740559844414556
-0.0455,-0.9485,0.3135,635740559844609089
-0.0455,-0.9485,0.3135,635740559844813927
-0.0452,-0.9315,0.3610,635740559845013924
-0.0287,-0.9227,0.3845,635740559845204569
-0.0287,-0.9227,0.3845,635740559845408833
-0.0041,-0.9198,0.3923,635740559845618632
0.0286,-0.9127,0.4076,635740559845810669
0.0286,-0.9127,0.4076,635740559846012687
0.1264,-0.9083,0.3989,635740559846219221
0.1264,-0.9083,0.3989,635740559846412951
0.2241,-0.9065,0.3579,635740559846607154
0.2647,-0.9049,0.3332,635740559846811273
0.2647,-0.9049,0.3332,635740559847015919
0.3371,-0.8977,0.2837,635740559847210073
0.3698,-0.8989,0.2350,635740559847414122
0.3698,-0.8989,0.2350,635740559847608260
0.3939,-0.8966,0.2023,635740559847812595
0.4184,-0.8978,0.1374,635740559848006621
0.4184,-0.8978,0.1374,635740559848211177
0.4347,-0.8983,0.0643,635740559848415528
0.4350,-0.9004,0.0075,635740559848609538
0.4350,-0.9004,0.0075,635740559848813753
0.4349,-0.8995,-0.0413,635740559849008363
0.4349,-0.8995,-0.0413,635740559849213826
0.4271,-0.9018,-0.0658,635740559849412157
0.4037,-0.9087,-0.1067,635740559849616373
0.4037,-0.9087,-0.1067,635740559849810459
0.3646,-0.9218,-0.1318,635740559850014648
0.3646,-0.9218,-0.1318,635740559850208806
0.3406,-0.9271,-0.1566,635740559850412990
0.3088,-0.9366,-0.1654,635740559850608873
0.3088,-0.9366,-0.1654,635740559850813029
0.2607,-0.9510,-0.1662,635740559851007136
0.2361,-0.9544,-0.1829,635740559851211225
0.2117,-0.9600,-0.1833,635740559851415820
0.2117,-0.9600,-0.1833,635740559851609933
0.1872,-0.9665,-0.1754,635740559851814056
0.1872,-0.9665,-0.1754,635740559852008421
0.1463,-0.9812,-0.1261,635740559852209279
0.1383,-0.9886,-0.0594,635740559852413430
0.1383,-0.9886,-0.0594,635740559852603822
0.1217,-0.9924,0.0161,635740559852807527
0.1215,-0.9884,0.0915,635740559853011567
0.1215,-0.9884,0.0915,635740559853211784
0.1212,-0.9813,0.1498,635740559853418238
0.1212,-0.9813,0.1498,635740559853612364
0.1204,-0.9611,0.2484,635740559853816495
0.1193,-0.9341,0.3366,635740559854010761
0.1193,-0.9341,0.3366,635740559854214830
0.1273,-0.9302,0.3444,635740559854412638
0.1271,-0.9242,0.3601,635740559854605096
0.1271,-0.9242,0.3601,635740559854809665
0.0694,-0.9106,0.4073,635740559855014060
0.0122,-0.8988,0.4382,635740559855208099
0.0122,-0.8988,0.4382,635740559855417312
-0.0366,-0.8982,0.4381,635740559855611483
-0.0366,-0.8982,0.4381,635740559855815638
-0.1014,-0.8935,0.4374,635740559856009738
-0.1505,-0.9014,0.4060,635740559856213930
-0.1505,-0.9014,0.4060,635740559856408515
-0.2087,-0.9189,0.3349,635740559856614104
-0.2588,-0.9297,0.2622,635740559856808343
-0.2588,-0.9297,0.2622,635740559857012855
-0.2844,-0.9399,0.1889,635740559857212385
-0.2856,-0.9524,0.1069,635740559857412660
-0.2856,-0.9524,0.1069,635740559857616737
-0.2699,-0.9612,0.0574,635740559857811538
-0.2293,-0.9733,0.0076,635740559858013562
-0.2293,-0.9733,0.0076,635740559858207828
-0.1799,-0.9831,-0.0342,635740559858411974
-0.1799,-0.9831,-0.0342,635740559858616214
-0.1466,-0.9883,-0.0426,635740559858810306
-0.0965,-0.9936,-0.0595,635740559859014567
-0.0965,-0.9936,-0.0595,635740559859206467
-0.0294,-0.9978,-0.0595,635740559859410608
-0.0042,-0.9977,-0.0679,635740559859614803
-0.0042,-0.9977,-0.0679,635740559859809078
-0.0042,-0.9977,-0.0679,635740559860019041
0.0042,-0.9982,-0.0596,635740559860214428
0.0042,-0.9982,-0.0596,635740559860408559
0.0966,-0.9952,0.0161,635740559860610107
0.1300,-0.9903,0.0496,635740559860818220
0.1300,-0.9903,0.0496,635740559861012374
0.1710,-0.9751,0.1411,635740559861206914
0.1710,-0.9751,0.1411,635740559861411025
0.2030,-0.9553,0.2148,635740559861615125
0.2270,-0.9442,0.2387,635740559861809602
0.2270,-0.9442,0.2387,635740559862013906
0.2430,-0.9382,0.2465,635740559862208032
0.2748,-0.9252,0.2618,635740559862412407
0.2748,-0.9252,0.2618,635740559862616587
0.3613,-0.8957,0.2591,635740559862811362
0.4524,-0.8568,0.2475,635740559863015447
0.4524,-0.8568,0.2475,635740559863209574
0.5197,-0.8312,0.1977,635740559863413831
0.5493,-0.8207,0.1574,635740559863609425
0.5493,-0.8207,0.1574,635740559863813489
0.5924,-0.8010,0.0857,635740559864007623
0.5924,-0.8010,0.0857,635740559864211768
0.6266,-0.7793,0.0071,635740559864415872
0.6328,-0.7724,-0.0550,635740559864613545
0.6328,-0.7724,-0.0550,635740559864807786
0.6318,-0.7684,-0.1014,635740559865014064
0.6318,-0.7684,-0.1014,635740559865208189
0.6309,-0.7645,-0.1322,635740559865412255
0.6236,-0.7661,-0.1556,635740559865615874
0.6236,-0.7661,-0.1556,635740559865810128
0.6032,-0.7789,-0.1719,635740559866014461
0.5827,-0.7924,-0.1806,635740559866204484
0.5827,-0.7924,-0.1806,635740559866409174
0.5408,-0.8175,-0.1980,635740559866613530
0.4906,-0.8462,-0.2081,635740559866807843
0.4906,-0.8462,-0.2081,635740559867011945
0.4088,-0.8878,-0.2112,635740559867216052
0.3784,-0.9028,-0.2041,635740559867410487
0.3784,-0.9028,-0.2041,635740559867614627
0.3169,-0.9354,-0.1571,635740559867808789
0.2695,-0.9569,-0.1085,635740559868011568
0.2695,-0.9569,-0.1085,635740559868216253
0.2454,-0.9665,-0.0756,635740559868415808
0.2454,-0.9665,-0.0756,635740559868610061
0.2211,-0.9751,0.0160,635740559868814129
0.2127,-0.9743,0.0744,635740559869011518
0.2127,-0.9743,0.0744,635740559869215608
0.2121,-0.9658,0.1490,635740559869409903
0.2269,-0.9421,0.2468,635740559869614350
0.2269,-0.9421,0.2468,635740559869808402
0.2239,-0.9034,0.3656,635740559870017298
0.2209,-0.8657,0.4492,635740559870211357
0.2209,-0.8657,0.4492,635740559870415485
0.2030,-0.8413,0.5010,635740559870605621
0.2030,-0.8413,0.5010,635740559870809870
0.1621,-0.8226,0.5451,635740559871011788
0.0668,-0.8055,0.5888,635740559871216264
0.0668,-0.8055,0.5888,635740559871410490
-0.0039,-0.7978,0.6028,635740559871615619
-0.0744,-0.7949,0.6022,635740559871809628
-0.0744,-0.7949,0.6022,635740559872019516
-0.0823,-0.7993,0.5953,635740559872213686
-0.0823,-0.7993,0.5953,635740559872407824
-0.1546,-0.8285,0.5383,635740559872611945
-0.2054,-0.8731,0.4423,635740559872816153
-0.2316,-0.8984,0.3731,635740559873013347
-0.2316,-0.8984,0.3731,635740559873207459
-0.2507,-0.9318,0.2624,635740559873411797
-0.2507,-0.9318,0.2624,635740559873616197
-0.2279,-0.9550,0.1899,635740559873810282
-0.1958,-0.9716,0.1326,635740559874014717
-0.1958,-0.9716,0.1326,635740559874208862
-0.1548,-0.9837,0.0913,635740559874412924
-0.0546,-0.9977,0.0413,635740559874607498
-0.0546,-0.9977,0.0413,635740559874811589
0.0294,-0.9994,0.0161,635740559875015753
0.0294,-0.9994,0.0161,635740559875209895
0.0966,-0.9952,0.0161,635740559875419308
0.1467,-0.9889,0.0244,635740559875613734
0.1963,-0.9793,0.0494,635740559875807907
0.1963,-0.9793,0.0494,635740559876008179
0.2207,-0.9703,0.0993,635740559876212283
0.2207,-0.9703,0.0993,635740559876416455
0.2518,-0.9438,0.2139,635740559876610590
0.2472,-0.8912,0.3803,635740559876814690
0.2472,-0.8912,0.3803,635740559877008698
0.2409,-0.8191,0.5207,635740559877216038
0.2614,-0.7854,0.5611,635740559877410074
0.2614,-0.7854,0.5611,635740559877614320
0.2830,-0.7690,0.5732,635740559877805820
0.2830,-0.7690,0.5732,635740559878009938
0.3203,-0.7563,0.5704,635740559878214236
0.4072,-0.7196,0.5625,635740559878412022
0.5151,-0.6884,0.5107,635740559878639857
0.5151,-0.6884,0.5107,635740559878816716
0.6005,-0.6680,0.4395,635740559879011026
0.6005,-0.6680,0.4395,635740559879214699
0.6789,-0.6276,0.3811,635740559879408853
0.7526,-0.5814,0.3091,635740559879613397
0.7526,-0.5814,0.3091,635740559879807580
0.7727,-0.5766,0.2654,635740559880007928
0.7818,-0.5824,0.2228,635740559880212102
0.7818,-0.5824,0.2228,635740559880416253
0.7865,-0.5969,0.1589,635740559880610447
0.7865,-0.5969,0.1589,635740559880820324
0.7798,-0.6218,0.0726,635740559881014703
0.7536,-0.6563,0.0365,635740559881208991
0.7536,-0.6563,0.0365,635740559881413755
0.7138,-0.7003,-0.0082,635740559881607842
0.6649,-0.7459,-0.0391,635740559881808096
0.6649,-0.7459,-0.0391,635740559882012114
0.5856,-0.8059,-0.0871,635740559882216347
0.5365,-0.8364,-0.1119,635740559882410447
0.5365,-0.8364,-0.1119,635740559882614576
0.4491,-0.8862,-0.1139,635740559882809829
0.4491,-0.8862,-0.1139,635740559883013838
0.3808,-0.9210,-0.0826,635740559883208095
0.3340,-0.9412,-0.0502,635740559883412252
0.3340,-0.9412,-0.0502,635740559883616411
0.2861,-0.9573,0.0408,635740559883810436
0.2118,-0.9618,0.1737,635740559884018872
0.2118,-0.9618,0.1737,635740559884213101
0.1352,-0.9231,0.3599,635740559884403141
0.0929,-0.8830,0.4600,635740559884607189
0.0929,-0.8830,0.4600,635740559884811300
0.0838,-0.8464,0.5258,635740559885013499
0.0838,-0.8464,0.5258,635740559885207550
0.0193,-0.7608,0.6487,635740559885417448
-0.0482,-0.6531,0.7557,635740559885611211
-0.0753,-0.5716,0.8171,635740559885816126
-0.0753,-0.5716,0.8171,635740559886010209
-0.0896,-0.5702,0.8166,635740559886214416
-0.0896,-0.5702,0.8166,635740559886409096
-0.0896,-0.5702,0.8166,635740559886613378
-0.2858,-0.5326,0.7967,635740559886811861
-0.2858,-0.5326,0.7967,635740559887016174
-0.4518,-0.5157,0.7279,635740559887210270
-0.5416,-0.5407,0.6437,635740559887414258
-0.5416,-0.5407,0.6437,635740559887608388
-0.6319,-0.5880,0.5049,635740559887812580
-0.6781,-0.6515,0.3403,635740559888006509
-0.6781,-0.6515,0.3403,635740559888210638
-0.7007,-0.6798,0.2167,635740559888414710
-0.7007,-0.6798,0.2167,635740559888604884
-0.6869,-0.7125,0.1436,635740559888808889
-0.6700,-0.7357,0.0989,635740559889013111
-0.6700,-0.7357,0.0989,635740559889207263
-0.6457,-0.7617,0.0535,635740559889409667
-0.5864,-0.8094,0.0308,635740559889613743
-0.5864,-0.8094,0.0308,635740559889807725
-0.4798,-0.8768,0.0316,635740559890011747
-0.4798,-0.8768,0.0316,635740559890215792
-0.2941,-0.9549,0.0407,635740559890413705
-0.2045,-0.9766,0.0661,635740559890607975
0.3273,-0.5782,0.7474,635740559894610583
0.3273,-0.5782,0.7474,635740559894811016
0.4471,-0.5652,0.6933,635740559895010990
0.5195,-0.5693,0.6372,635740559895210990
0.5195,-0.5693,0.6372,635740559895410990
0.5862,-0.5781,0.5676,635740559895610993
0.5862,-0.5781,0.5676,635740559895820983
0.6174,-0.6163,0.4889,635740559896015106
0.6279,-0.6582,0.4155,635740559896206575
0.6279,-0.6582,0.4155,635740559896416630
0.6120,-0.7169,0.3339,635740559896610627
0.5927,-0.7666,0.2473,635740559896816929
0.5927,-0.7666,0.2473,635740559897016900
0.5557,-0.8132,0.1727,635740559897206902
0.5007,-0.8584,0.1115,635740559897406922
0.5007,-0.8584,0.1115,635740559897616908
0.4495,-0.8889,0.0884,635740559897806914
0.4495,-0.8889,0.0884,635740559898006935
0.3339,-0.9403,0.0653,635740559898207629
0.2127,-0.9749,0.0660,635740559898407988
0.2127,-0.9749,0.0660,635740559898607988
0.1132,-0.9894,0.0915,635740559898814257
0.0126,-0.9886,0.1502,635740559899010542
0.0126,-0.9886,0.1502,635740559899212194
-0.0625,-0.9725,0.2244,635740559899433097
-0.0865,-0.9375,0.3370,635740559899612418
-0.0865,-0.9375,0.3370,635740559899822370
-0.1018,-0.9043,0.4146,635740559900012410
-0.1076,-0.8440,0.5254,635740559900212383
-0.1076,-0.8440,0.5254,635740559900412400
-0.1258,-0.7243,0.6779,635740559900606329
-0.1258,-0.7243,0.6779,635740559900816328
-0.1220,-0.6459,0.7536,635740559901046389
-0.1349,-0.6115,0.7796,635740559901217035
-0.1349,-0.6115,0.7796,635740559901416082
-0.1410,-0.5905,0.7946,635740559901615875
-0.2044,-0.5707,0.7953,635740559901805886
-0.2044,-0.5707,0.7953,635740559902015886
-0.3391,-0.5115,0.7895,635740559902210020
-0.4482,-0.4972,0.7429,635740559902411177
-0.4482,-0.4972,0.7429,635740559902621158
-0.5108,-0.4973,0.7013,635740559902815183
-0.5739,-0.5279,0.6261,635740559903005983
-0.5739,-0.5279,0.6261,635740559903215974
-0.6343,-0.5697,0.5226,635740559903406093
-0.6343,-0.5697,0.5226,635740559903615977
-0.6589,-0.6076,0.4435,635740559903806000
-0.6673,-0.6389,0.3828,635740559904010109
-0.6673,-0.6389,0.3828,635740559904211403
-0.6758,-0.6708,0.3055,635740559904417453
-0.6449,-0.7269,0.2360,635740559904617469
-0.6449,-0.7269,0.2360,635740559904817432
-0.6215,-0.7574,0.2001,635740559905007468
-0.5898,-0.7892,0.1712,635740559905217445
-0.5898,-0.7892,0.1712,635740559905417455
-0.5080,-0.8542,0.1113,635740559905611648
-0.4195,-0.9055,0.0645,635740559905840631
-0.4195,-0.9055,0.0645,635740559906015748
-0.3657,-0.9306,0.0157,635740559906205748
-0.3657,-0.9306,0.0157,635740559906410115
-0.2781,-0.9605,0.0076,635740559906614399
-0.2211,-0.9752,0.0076,635740559906804443
-0.2211,-0.9752,0.0076,635740559907004499
-0.1466,-0.9883,0.0412,635740559907210655
-0.0461,-0.9911,0.1251,635740559907423933
-0.0461,-0.9911,0.1251,635740559907606729
0.0042,-0.9815,0.1916,635740559907816195
0.0457,-0.9608,0.2733,635740559908006205
0.0457,-0.9608,0.2733,635740559908207161
0.0532,-0.9217,0.3843,635740559908407171
0.0688,-0.8889,0.4529,635740559908617393
0.0688,-0.8889,0.4529,635740559908817158
0.0766,-0.8766,0.4751,635740559909007191
0.0766,-0.8766,0.4751,635740559909207217
0.0765,-0.8726,0.4825,635740559909417159
0.0917,-0.8457,0.5257,635740559909607846
0.0917,-0.8457,0.5257,635740559909817833
0.1150,-0.8296,0.5464,635740559910007833
0.1150,-0.8296,0.5464,635740559910217849
0.1150,-0.8296,0.5464,635740559910411809
0.1150,-0.8296,0.5464,635740559910617955
0.1150,-0.8296,0.5464,635740559910817932
0.1465,-0.8252,0.5456,635740559911007942
0.2788,-0.8037,0.5256,635740559911212141
0.2788,-0.8037,0.5256,635740559911416555
0.3492,-0.8012,0.4859,635740559911608306
0.3953,-0.7944,0.4612,635740559911813402
0.3953,-0.7944,0.4612,635740559912013377
0.4413,-0.7882,0.4289,635740559912203399
0.4852,-0.7719,0.4108,635740559912406361
0.4852,-0.7719,0.4108,635740559912606375
0.5361,-0.7551,0.3773,635740559912806380
0.5813,-0.7502,0.3150,635740559913046373
0.5813,-0.7502,0.3150,635740559913216363
0.5978,-0.7550,0.2693,635740559913406369
0.5978,-0.7550,0.2693,635740559913606369
0.6010,-0.7693,0.2165,635740559913806385
0.6032,-0.7791,0.1706,635740559914010693
0.6032,-0.7791,0.1706,635740559914218815
0.6053,-0.7885,0.1087,635740559914408827
0.5992,-0.7960,0.0855,635740559914612817
0.5992,-0.7960,0.0855,635740559914816941
0.5790,-0.8116,0.0781,635740559915011587
0.5377,-0.8422,0.0392,635740559915215645
0.5377,-0.8422,0.0392,635740559915409812
0.4576,-0.8891,0.0074,635740559915614981
0.4576,-0.8891,0.0074,635740559915809029
0.3890,-0.9211,-0.0171,635740559916013220
0.3102,-0.9501,-0.0338,635740559916207354
0.3102,-0.9501,-0.0338,635740559916411490
0.2210,-0.9747,-0.0341,635740559916615597
0.1467,-0.9888,-0.0258,635740559916809807
0.1467,-0.9888,-0.0258,635740559917013854
0.0966,-0.9953,-0.0007,635740559917206801
0.0630,-0.9958,0.0665,635740559917416628
0.0630,-0.9958,0.0665,635740559917610616
0.0126,-0.9859,0.1668,635740559917810760
-0.0125,-0.9705,0.2409,635740559918014800
-0.0125,-0.9705,0.2409,635740559918208855
-0.0289,-0.9491,0.3135,635740559918418605
-0.0289,-0.9491,0.3135,635740559918609233
-0.0287,-0.9290,0.3689,635740559918813377
-0.0366,-0.9018,0.4305,635740559919007150
-0.0366,-0.9018,0.4305,635740559919211362
-0.0362,-0.8667,0.4975,635740559919415507
-0.0516,-0.8352,0.5475,635740559919609975
-0.0516,-0.8352,0.5475,635740559919814076
-0.0590,-0.8060,0.5889,635740559920008216
-0.0590,-0.8060,0.5889,635740559920212456
-0.1266,-0.7412,0.6593,635740559920416514
-0.1415,-0.7333,0.6650,635740559920607003
-0.1860,-0.7138,0.6752,635740559920811043
-0.1860,-0.7138,0.6752,635740559921015379
-0.2813,-0.6825,0.6745,635740559921213312
-0.2813,-0.6825,0.6745,635740559921407358
-0.3385,-0.6617,0.6690,635740559921611535
-0.3821,-0.6546,0.6523,635740559921812863
-0.3821,-0.6546,0.6523,635740559922006967
-0.4746,-0.6729,0.5674,635740559922211045
-0.5334,-0.7043,0.4684,635740559922415702
-0.5334,-0.7043,0.4684,635740559922609939
-0.5536,-0.7282,0.4041,635740559922819394
-0.5536,-0.7282,0.4041,635740559923013440
-0.5595,-0.7563,0.3389,635740559923207518
-0.5629,-0.7723,0.2944,635740559923411811
-0.5452,-0.8001,0.2504,635740559923615925
-0.5452,-0.8001,0.2504,635740559923810157
-0.5257,-0.8215,0.2207,635740559924014489
-0.5257,-0.8215,0.2207,635740559924208622
-0.4987,-0.8472,0.1829,635740559924412733
-0.4405,-0.8832,0.1610,635740559924602750
-0.4405,-0.8832,0.1610,635740559924810909
-0.3877,-0.9114,0.1381,635740559925011229
-0.3877,-0.9114,0.1381,635740559925215452
-0.3013,-0.9444,0.1314,635740559925409779
-0.2532,-0.9605,0.1155,635740559925619442
-0.2532,-0.9605,0.1155,635740559925813624
-0.2206,-0.9685,0.1158,635740559926007464
-0.2206,-0.9685,0.1158,635740559926211703
